Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
47866	944	Euconnus samius Meybohm, 2017	Spilaio Panagias Kakoperatianis	141	Assing 2017	1220
15880	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Spiliara Almyrou	114	Beron 2016|Lindberg 1956	706|151
15882	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Valiari	227	Beron 2016|Lindberg 1955d|Lindberg 1953a	706|145|121
15883	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Katafygi	116	Beron 2016|Lindberg 1955d|Lindberg 1953a	706|145|121
15884	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Agiou Thoma	256	Beron 2016|Lindberg 1953a	706|121
38255	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Apano Skalas	55	Lindberg 1955c|Lindberg 1955d|Beron 2016	142|145|706
39478	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Maara	118	Beron 2016|Lindberg 1955d|Lindberg 1955c	706|145|142
42576	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Panagias Arkoudiotisas	68	Beron 2016|Lindberg 1956	706|151
42850	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Agias Sofias	22	Chappuis 1929|Chappuis 1933|Wolf 1937b|Wolf 1938|Lindberg 1953a	52|74|92|97|121
42997	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Achyrospilios	255	Lindberg 1956|Beron 2016	151|706
43940	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Neraidospilios 	113	Beron 2016|Lindberg 1956	706|151
46240	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Katholikou	21	Beron 2016|Lindberg 1956	706|151
47755	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Drakoneras	126	Lindberg 1955c|Lindberg 1955d|Beron 2016	142|145|706
49073	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Melidoniou	58	Beron 2016|Lindberg 1956	706|151
48209	328	Eudorylaimus sp.	Varathro Provatina	155	Dumnicka 1979	324
21307	329	Eukoenenia juberthiei Condé, 1974	Spilaio Agias Sofias	36	Harvey 2003|Beron 2016|Condé 1979b|Condé 1996	553|706|322|499
28808	329	Eukoenenia juberthiei Condé, 1974	Spilaio Kerateas	7	Condé 1996|Beron 2016|Condé 1979b|Condé 1975|Harvey 2003	499|706|322|265|553
45030	329	Eukoenenia juberthiei Condé, 1974	Spilaio Limnon	32	Beron 2016|Condé 1979b|Condé 1975	706|322|265
21336	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Agias Sofias	257	Condé 1979b|Condé 1979a|Condé 1996|Beron 2016	322|316|499|706
21337	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio sta Pelekita	69	Condé 1996|Condé 1979b	499|322
21339	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Raos tou Choutra	144	Condé 1976|Condé 1979b|Beron 2016	277|322|706
46926	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Agiou Ioanni	1	Beron 2016|Condé 1989	706|443
46927	331	Eukoenenia naxos Condé, 1990	Spilaio Agiou Ioanni	1	Condé 1987|Condé 1998|Harvey 2003|Beron 2016|Condé 1989	1189|515|553|706|443
2406	332	Eukoenenia sp.	Spilaio Katafygi	40	Beron 2016	706
15932	609	Euonthophagus amyntas (Olivier, 1789)	Spilaia Faias Petras	186	Lindberg 1955d	145
30514	333	Eupolybothrus caesar (Verhoeff, 1899)	Spilaio Megali Grava	4	Zapparoli 2002|Beron 2016|Dobroruka 1965|Zapparoli 1984	544|706|200|384
30185	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Koutrouli	52	Chamberlin 1956|Beron 2016	150|706
30186	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Kamilari	74	Zapparoli 1994	479
37512	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Kamilari IΙ	109	Beron 2016|Chamberlin 1956	706|150
46928	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Agiou Ioanni	1	Beron 2016|Matic & Stavropoulos 1988	706|440
47477	335	Eupolybothrus macedonicus (Verhoeff, 1943)	Spilaio Arkoudospilia	77	Stoev 1997|Zapparoli 2002|Stoev et al. 2010|Beron 2016|Verhoeff 1943	1201|544|632|706|1200
30491	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Agias Elenis	35	Zapparoli 2002	544
35021	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Koufovounou	97	Beron et al. 2004|Stoev 2004|Beron 2016	574|571|706
36879	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio  Pachnis	121	Beron et al. 2011|Beron 2016|Stoev 2004	1208|706|571
37717	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Pelade	170	Stoev 2004|Beron 2016	571|706
39184	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Trypa Pachnis	120	Stoev & Enghoff 2003	555
40021	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Drakotrypia	152	Zapparoli 1984|Beron 2016|Zapparoli 2002	384|706|544
48489	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Ermi	217	Zapparoli 2002|Beron 2016|Zapparoli 1984	544|706|384
37718	192	Eurocoelotes jurinitschi (Drensky, 1915)	Spilaio Pelade	170	Roewer 1959|Brignoli 1979a|Beron 2016|Bosmans & Chatzaki 2005	170|320|706|579
15956	337	Eurydema ornata (Linnaeus, 1758)	Spilaio Siassiaki	130	Beron 2016|Lindberg 1955d	706|145
32409	338	Eurygyrus oertzeni (Verhoeff, 1901)	Anonymous cave at SE Karpathos	258	Strasser 1967	209
47526	338	Eurygyrus oertzeni (Verhoeff, 1901)	Spilaio Stylokamara	87	Beron 2016	706
37360	341	Euscorpius "carpathicus" (Linnaeus, 1767)	Spilaio Kyklopon	127	Beron 2016|Lindberg 1955d	706|145
37363	341	Euscorpius "carpathicus" (Linnaeus, 1767)	Spilaio Voudli	88	Beron 2016|Vachon & Jaques 1977|Lindberg 1955d	706|280|145
41854	341	Euscorpius "carpathicus" (Linnaeus, 1767)	Spilaio Kakavoulas	73	Beron 2016|Lindberg 1955d	706|145
42121	341	Euscorpius "carpathicus" (Linnaeus, 1767)	Spilaio Ntaveli	128	Roewer 1943|Lindberg 1955d|Beron 2016	109|145|706
47446	341	Euscorpius "carpathicus" (Linnaeus, 1767)	Spilaio Kyklopa	76	Schmalfuss 1981|Beron 2016	340|706
25860	339	Euscorpius birulai Fet, Soleglad, Parmakelis, Kotsakiozi & Stathi, 2014	Spilaio Agias Triadas	37	Fet et al. 2014|Kovařik & Beron 2015|Beron 2016	683|700|706
37316	340	Euscorpius candiota Birula, 1903	Spilaio Arkalospilios	140	Beron 2016|Roewer 1943	706|109
37318	340	Euscorpius candiota Birula, 1903	Spilaio Koumarospilios	23	Beron 2016|Roewer 1943	706|109
42851	340	Euscorpius candiota Birula, 1903	Spilaio Agias Sofias	22	Beron 2016|Roewer 1943	706|109
46241	340	Euscorpius candiota Birula, 1903	Spilaio Katholikou	21	Beron 2016|Roewer 1943	706|109
6756	342	Euscorpius giachinoi Tropea & Fet, 2015	Spilaio Riganiou	222	Tropea & Fet 2015	689
48896	343	Euscorpius italicus (Herbst, 1800)	Spilaio Mikri Grava	111	Beron 2016|Vachon 1975	706|268
3051	344	Euscorpius sp.	Spilaio Paparadon	56	Beron 2016	706
37184	945	Euscorpius tauricus (C.L. Koch, 1837)	Spilaio Nymfon-Ancient Marble Quarry	19	Kovařik & Beron 2015|Beron 2016|Beron 2016|Fet 2000	700|706|706|528
47430	945	Euscorpius tauricus (C.L. Koch, 1837)	Spilaio Kyklopa	62	Fet 2000|Beron 2016|Kovařik & Beron 2015	528|706|700
47527	345	Euscorpius vignai Tropea, Fet, Parmakelis, Kotsakiozi & Stathi, 2014	Spilaio Stylokamara	87	Kovařik & Beron 2015|Tropea et al. 2014|Beron 2016|Fet 2000	700|687|706|528
49074	346	Eusparassus walckenaeri (Audouin, 1826)	Spilaio Melidoniou	58	Bosmans & Chatzaki 2005|Beron 2016|Bosmans et al. 2013|Roewer 1928	579|706|678|42
29862	347	Evarcha arcuata (Clerck, 1757)	Spilaio Mylou Katsouridi	112	Brignoli 1979b|Roewer 1959|Bosmans et al. 2013	323|170|678
44976	347	Evarcha arcuata (Clerck, 1757)	Spilaio Peristera	184	Roewer 1959|Bosmans et al. 2013|Brignoli 1979b|Bosmans & Chatzaki 2005	170|678|323|579
31552	348	Evarcha falcata (Clerck, 1757)	Spilaio Thalassinou	53	Beron et al. 2011|Brignoli 1979b|Beron 2016|Roewer 1959|Bosmans & Chatzaki 2005	1208|323|706|170|579
48073	349	Exechiopsis vizzavonensis (Edwards, 1928)	Cave "Pozzo A17"	146	Beron 2016|Bonzano & Calandri 1984	706|387
14948	350	Exniphargus tzanisi Karaman, 2016	Spilaio Tzani Spilios	136	Karaman 2016|Sket 1990	714|450
43042	351	Eyndhovenia euryalis (Canestrini, 1884)	Spilaio Kalamato	54	Beron 2016|Beron 1970	706|222
23197	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Arkalospilios	140	Roewer 1928|Bosmans et al. 2013|Bosmans & Chatzaki 2005	42|678|579
40603	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Katsouri	66	Bosmans & Chatzaki 2005|Brignoli 1982|Beron 2016	579|357|706
50766	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Gkoloupintsas	153	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a	579|170|320
48210	353	Folsomia quadrioculata (Tullberg, 1871)	Varathro Provatina	155	Dumnicka 1979	324
7100	354	Galliocookia gracilis Golovatch, 2013	Spilaio Koumelou	259	Golovatch 2013b|Beron 2016	668|706
34894	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Paparadon	56	Lindberg 1955d|Beron 2016	145|706
34895	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Siassiaki	130	Lindberg 1955d|Beron 2016	145|706
34896	356	Gnaptor spinimanus (Pallas, 1781)	Spilaia Faias Petras	186	Lindberg 1955d	145
37889	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Isvoron	72	Beron 2016|Lindberg 1955d	706|145
38256	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Apano Skalas	55	Beron 2016|Lindberg 1955d	706|145
41706	357	Gnathoncus rotundatus (Kugelann, 1792)	Spilaio Leondariou	42	Lindberg 1955d	145
16701	358	Graeconiscus caecus (Vandel, 1958)	Spilaio Chainospilios	260	Schmalfuss et al. 2004|Beron 2016	572|706
16702	358	Graeconiscus caecus (Vandel, 1958)	Spilaio Chonos Sarchou	90	Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979|Andreev 1986|Schmalfuss et al. 2004	163|248|317|417|572
27163	359	Graeconiscus guanophilus Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Sfentoni Trypa	26	Alexiou & Sfenthourakis 2013|Schmalfuss et al. 2004|Beron 2016	673|572|706
16732	360	Graeconiscus kournasensis Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Kourna	169	Beron 2016|Schmalfuss et al. 2004	706|572
16733	360	Graeconiscus kournasensis Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Lamias	190	Beron 2016|Schmalfuss et al. 2004|Schmalfuss 1979|Schmalfuss 1972b|Vandel 1958	706|572|317|248|163
47447	361	Graeconiscus liebegotti Schmalfuss, 1981	Spilaio Kyklopa	76	Beron 2016|Schmalfuss 1981	706|340
26955	362	Graeconiscus paxi Strouhal, 1961	Spilaio Megali Grava	4	Strouhal 1961|Strouhal 1966|Mahnert 1973|Schmalfuss 1979|Beron 2016|Alexiou & Sfenthourakis 2013	178|205|254|317|706|673
1553	363	Graeconiscus sp.	Spilaio Kalampaki	18	Beron 2016	706
16753	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Agias Triadas	37	Beron 2016|Schmalfuss 1979|Vandel 1964a	706|317|189
16754	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Skoteini	45	Beron 2016	706
41495	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Rachi II	182	Vandel 1959|Schmalfuss 1979|Beron 2016	168|317|706
41645	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Rachi I	103	Vandel 1959|Schmalfuss 1979|Beron 2016	168|317|706
41707	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Leondariou	42	Beron 2016|Schmalfuss 1979|Vandel 1955	706|317|143
42122	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Ntaveli	128	Vandel 1955|Schmalfuss 1979|Beron 2016	143|317|706
41101	364	Graeconiscus strouhali (Vandel, 1958)	Spilaio Megalo Katofygi	110	Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979|Schmalfuss et al. 2004|Beron 2016|Schmidt & Leistikow 2004	163|248|317|572|706|558
41102	364	Graeconiscus strouhali (Vandel, 1958)	Spilaio Oxo Latsidi	261	Beron 2016|Schmalfuss et al. 2004	706|572
37533	365	Graeconiscus xerovunensis (Strouhal, 1954)	Spilaio Platanousas	262	Schmalfuss 1979|Strouhal 1954|Strouhal 1940	317|130|100
32830	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Kontylos	92	Alexiou et al. 2014	681
32832	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Agiou Athanasiou	93	Alexiou et al. 2014	681
32833	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Neraidospilia	94	Alexiou et al. 2014	681
43822	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Diktaio Antro	16	Beron 2016|Willemse 1984|Chopard 1957	706|390|157
47355	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Korykeio Antro	51	Alexiou et al. 2014	681
13495	367	Gyralina tsatsae Gittenberger, 1977	Spilaio Grava Tsouka	263	Gittenberger 1977|Riedel 1992|Beron 2016	285|465|706
13504	367	Gyralina tsatsae Gittenberger, 1977	Spilaio Anthropograva	166	Beron 2016|Gittenberger 1977|Riedel 1992	706|285|465
4035	368	Hadites sp.	Spilaio Bujor	82	Beron 2016	706
22885	369	Hadoblothrus aegaeus Beron, 1985	Spilaio Zoodochou Pigis I	71	Beron 1985|Gasparo 2009|Beron 2016|Harvey 1991	399|629|706|1193
22886	369	Hadoblothrus aegaeus Beron, 1985	Spilaio Zoodochou Pigis II	172	Mahnert 2013|Beron 2016|Harvey 1991|Beron 1985	677|706|1193|399
46929	369	Hadoblothrus aegaeus Beron, 1985	Spilaio Agiou Ioanni	1	Harvey 1991	1193
42419	370	Haemaphysalis punctata Canestrini & Fanzago, 1878	Spilaio Katafygi Dirou	14	Lindberg 1955d|Beron 2016	145|706
6307	371	Haplozetes vindobonensis (Willmann, 1935)	Spilaio Trypa tou Kalyvaki	174	Beron 2016	706
24693	372	Harpactea abantia (Simon, 1884)	Spilaio Nymfis	264	Beron 2016|Brignoli 1979b|Brignoli 1974c|Bosmans & Chatzaki 2005	706|323|263|579
24701	373	Harpactea catholica (Brignoli, 1984)	Spilaio Fantaxospiliara	189	Bosmans et al. 2013	678
42481	373	Harpactea catholica (Brignoli, 1984)	Spilaio Lera	25	Bosmans et al. 2013	678
42852	373	Harpactea catholica (Brignoli, 1984)	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Beron 2016|Deeleman-Reinhold 1993	579|678|706|475
46242	373	Harpactea catholica (Brignoli, 1984)	Spilaio Katholikou	21	Gasparo 2003|Bosmans & Chatzaki 2005|Bosmans et al. 2013|Beron 2016|Deeleman-Reinhold 1993|Brignoli 1984	556|579|678|706|475|389
49075	374	Harpactea coccifera Brignoli, 1984	Spilaio Melidoniou	58	Bosmans et al. 2013	678
24714	375	Harpactea corinthia Brignoli, 1984	Spilaio Trypa tou Kalyvaki	174	Beron 2016|Brignoli 1984|Bosmans & Chatzaki 2005	706|389|579
3583	376	Harpactea digiovannii Gasparo, 2014	Spilaio Zoodochou Pigis I	71	Gasparo 2009|Gasparo 2014|Beron 2016	629|680|706
6279	376	Harpactea digiovannii Gasparo, 2014	Spilaio Zoodochou Pigis II	172	Gasparo 2014	680
39818	377	Harpactea loebli Brignoli, 1974	Spilaio Gravolithia	63	Brignoli 1976|Brignoli 1979a|Beron 2016	278|320|706
6134	378	Harpactea persephone Gasparo, 2011	Spilaio Kourna	169	Bosmans et al. 2013	678
24722	379	Harpactea rubicunda (C. L. Koch, 1838)	Spilaio Kyklopon	127	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a|Beron 2016	579|170|320|706
24724	379	Harpactea rubicunda (C. L. Koch, 1838)	Spilaio Pestereta	188	Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans & Chatzaki 2005	706|320|170|579
31553	379	Harpactea rubicunda (C. L. Koch, 1838)	Spilaio Thalassinou	53	Beron et al. 2011|Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans & Chatzaki 2005	1208|706|320|170|579
28461	380	Harpactea sp.	Spilaio Zoodochou Pigis I	71	Beron 2016|Gasparo 2009|Di Russo & Rampini 2001	706|629|539
40995	380	Harpactea sp.	Spilaio Agiou Ioanni (Fousa)	265	Beron 2016|Gasparo 2006	706|598
42309	381	Harpactea strinatii Brignoli, 1979	Spilaio Glyfadas Dirou	29	Bosmans & Chatzaki 2005|Brignoli 1979a|Brignoli 1979b|Beron 2016	579|320|323|706
16077	383	Harpalus atratus Latreille, 1804	Spilaio Paparadon	56	Beron 2016	706
47675	948	Harpalus sulphuripes Germar, 1824	Spilaio Idaio Antro	124	Wrase 2009	621
30467	385	Harpolithobius anodus (Latzel, 1880)	Spilaio Skoteini	45	Zapparoli 2002|Matic & Stavropoulos 1988|Beron 2016	544|440|706
43941	386	Hauseriola minoica Osella, 1980	Spilaio Neraidospilios 	113	Morrone & Hlaváč 2017|Hlaváč & Maughan 2013|Osella 1980|Beron 2016|Osella et al. 1993|Osella & Zuppa 1998	1168|1188|325|706|1218|512
47676	387	Henlea nasuta (Eisen, 1878)	Spilaio Idaio Antro	124	Černosvitov 1939|Beron 2016|Michalis 1982|Černosvitov 1938b	1222|706|352|96
48211	388	Henlea sp.	Varathro Provatina	155	Dumnicka 1979	324
2301	389	Henrotiella eubeensis Perreau, 1999	Spilaio Agias Triadas	37	Perreau 1999|Guéorguiev 2007a|Beron 2016	524|603|706
32682	390	Himatiopetalum ictericum (L. Koch, 1867)	Spilaio Megali Grava	4	Beron 2016|Strasser 1970	706|229
48897	390	Himatiopetalum ictericum (L. Koch, 1867)	Spilaio Mikri Grava	111	Strasser 1970	229
26957	391	Histiostoma ionicum Mahunka, 1977	Spilaio Megali Grava	4	Mahunka 1977	284
27109	392	Histopona hauseri (Brignoli, 1972)	Spilaio Anthropograva	166	Gasparo 2005a	582
27110	392	Histopona hauseri (Brignoli, 1972)	Spilaio Megali Grava	4	Gasparo 2005a|Bosmans & Chatzaki 2005|Brignoli 1979b|Beron 2016|Brignoli 1977|Brignoli 1976|Mahnert 1973|Brignoli 1972	582|579|323|706|283|278|254|249
27113	392	Histopona hauseri (Brignoli, 1972)	Spilaio Chagioti	31	Brignoli 1976|Brignoli 1977|Beron 2016|Bosmans & Chatzaki 2005	278|283|706|579
27114	392	Histopona hauseri (Brignoli, 1972)	Spilaio Megali Spilia	161	Beron 2016|Brignoli 1976|Brignoli 1979b|Bosmans & Chatzaki 2005	706|278|323|579
27321	392	Histopona hauseri (Brignoli, 1972)	Spilaio Katsampa	2	Gasparo 2005a|Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1976|Brignoli 1979b	582|579|706|278|323
39819	392	Histopona hauseri (Brignoli, 1972)	Spilaio Gravolithia	63	Beron 2016|Brignoli 1977|Brignoli 1976|Brignoli 1979b|Bosmans & Chatzaki 2005	706|283|278|323|579
42853	393	Histopona isolata Deeleman-Reinhold, 1983	Spilaio Agias Sofias	22	Beron 2016|Deeleman-Reinhold 1983|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	706|371|556|678|579
26805	394	Histopona myops (Simon, 1885)	Spilaio Pera Spilia	268	Beron 2016|Deltshev 1985|Bosmans & Chatzaki 2005	706|403|579
26806	394	Histopona myops (Simon, 1885)	Spilaio Gkremos	267	Beron 2016|Deeleman-Reinhold 1983	706|371
47151	394	Histopona myops (Simon, 1885)	Spilaio Kokkinou Vrachou	49	Simon 1885|Wolf 1937b|Wolf 1938|Brignoli 1972|Brignoli 1979a|Brignoli 1979b|Brignoli 1984|Beron 2016|Gasparo 2005a	8|92|97|249|320|323|389|706|582
47816	394	Histopona myops (Simon, 1885)	Spilaio Nymfon	132	Gasparo 2005a|Bosmans & Chatzaki 2005|Brignoli 1984	582|579|389
48413	394	Histopona myops (Simon, 1885)	Spilaio Liparotrypa	173	Brignoli 1984|Bosmans & Chatzaki 2005	389|579
45031	395	Histopona strinatii (Brignoli, 1976)	Spilaio Limnon	32	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1976|Brignoli 1979b	579|706|278|323
39265	396	Histopona thaleri Gasparo, 2005	Spilaio Megalo Spilaio	99	Beron 2016|Casale et al. 2013|Gasparo 2005a	706|662|582
4820	397	Histricostoma creticum (Roewer, 1951)	Spilaio Agias Triadas Tzagkarolon	107	Roewer 1959|Beron 2016	170|706
16114	398	Hogna radiata (Latreille, 1817)	Spilaio Koutrouli	52	Bosmans et al. 2013|Roewer 1959	678|170
23737	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Chavara	6	Brignoli 1979a|Brignoli 1974c|Bosmans & Chatzaki 2005	320|263|579
23742	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Zeston Neron	270	Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans & Chatzaki 2005	706|320|170|579
23744	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Koumarospilios	23	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Beron 2016|Brignoli 1979a|Roewer 1959	579|678|706|320|170
23747	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Kamilari	74	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Brignoli 1979a|Roewer 1959	579|678|320|170
23748	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Atsiganospilios	84	Gasparo 2003|Beron 2016	556|706
23749	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Megalo Katofygi	110	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1959|Brignoli 1979a	579|678|170|320
26245	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Zoure	271	Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005	706|320|170|678|579
27322	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Katsampa	2	Bosmans & Chatzaki 2005|Brignoli 1977|Brignoli 1979a|Beron 2016	579|283|320|706
31582	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Fylaki	269	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a|Beron 2016|Beron et al. 2011	579|170|320|706|1208
39479	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Maara	118	Brignoli 1979a|Roewer 1959|Bosmans & Chatzaki 2005	320|170|579
40604	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Katsouri	66	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979b|Brignoli 1979a	579|706|323|320
41403	399	Holocnemus pluchei (Scopoli, 1763)	Underground aqueduct I, Afantou	100	Bosmans & Chatzaki 2005|Di Caporiacco 1929|Ghigi 1929|Beron 2016	579|46|47|706
44766	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Agias Paraskevis	13	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1959	579|678|170
46243	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Katholikou	21	Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005	706|320|170|678|579
47756	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Drakoneras	126	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a	579|170|320
48035	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Agiou Nikolaou	143	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a	579|170|320
49076	399	Holocnemus pluchei (Scopoli, 1763)	Spilaio Melidoniou	58	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1959	579|678|170
25551	400	Hoplopholcus figulus Brignoli, 1971	Quary "Metalleio" of Agios Kirykos	234	Bosmans & Chatzaki 2005|Brignoli 1979a|Brignoli 1979b|Beron 2016	579|320|323|706
25552	400	Hoplopholcus figulus Brignoli, 1971	Spilaio Raos tou Choutra	144	Beron 2016|Brignoli 1979b|Brignoli 1979a|Bosmans & Chatzaki 2005	706|323|320|579
40996	400	Hoplopholcus figulus Brignoli, 1971	Spilaio Agiou Ioanni (Fousa)	265	Gasparo 2006|Beron 2016	598|706
25344	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Kromiri	273	Brignoli 1984|Beron 2016|Bosmans et al. 2013|Bosmans & Chatzaki 2005	389|706|678|579
25348	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Doxa	191	Beron 2016|Gasparo 2003|Bosmans et al. 2013	706|556|678
25349	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Chonos Sarchou	90	Brignoli 1984|Roewer 1959|Bosmans et al. 2013|Beron 2016	389|170|678|706
25350	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Kamilari	74	Beron 2016|Gasparo 2003|Deltshev 1985|Brignoli 1984|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Roewer 1959	706|556|403|389|678|579|170
25351	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Atsiganospilios	84	Gasparo 2003|Beron 2016|Bosmans et al. 2013	556|706|678
25355	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio sta Koufota	274	Bosmans et al. 2013	678
25356	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Megalo Katofygi	110	Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|678|579
25358	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Kamariti	272	Bosmans & Chatzaki 2005|Senglet 1971|Brignoli 1979a|Beron 2016|Bosmans et al. 2013	579|238|320|706|678
25359	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Kato Marathospilios	75	Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Brignoli 1979a|Beron 2016	170|678|579|320|706
25360	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Lamias	190	Roewer 1959|Brignoli 1979a|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Beron 2016	170|320|678|579|706
25362	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Fantaxospiliara	189	Brignoli 1979a|Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Beron 2016	320|170|678|579|706
26246	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Zoure	271	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Beron 2016|Brignoli 1979a|Senglet 1971	579|678|706|320|238
42854	402	Hoplopholcus labyrinthi (Kulczynski, 1903)	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Beron 2016|Brignoli 1979a|Senglet 1971	579|678|706|320|238
